t,budget_per_kernel,replication,method,truth,error
0.0,400,306,learned_occupancy,0.3,0.008807134894091406
0.0,400,306,learned_mean,0.3,0.007746136962176686
0.0,400,306,tis,0.3,0.010370066410266665
0.0,400,306,tis_anchored,0.3,0.0029264914942500053
0.0,400,306,oracle_tail,0.3,0.0058333333333333015
0.0,400,306,complete_rollout,0.3,0.004999999999999949
0.0,400,307,uniform,0.3,0.0016666666666666496
0.0,400,307,learned_occupancy,0.3,0.0010033444816053283
0.0,400,307,learned_mean,0.3,-0.0005259193257745598
0.0,400,307,tis,0.3,0.012291798816999266
0.0,400,307,tis_anchored,0.3,-0.004567615381439238
0.0,400,307,oracle_tail,0.3,0.0016666666666666496
0.0,400,307,complete_rollout,0.3,-0.0008333333333333526
0.0,400,308,uniform,0.3,-0.006666666666666654
0.0,400,308,learned_occupancy,0.3,-0.005685618729097008
0.0,400,308,learned_mean,0.3,-0.004606679978258421
0.0,400,308,tis,0.3,-0.013249121587725898
0.0,400,308,tis_anchored,0.3,-0.008949909766016118
0.0,400,308,oracle_tail,0.3,-0.006666666666666654
0.0,400,308,complete_rollout,0.3,0.0058333333333333015
0.0,400,309,uniform,0.3,0.003333333333333355
0.0,400,309,learned_occupancy,0.3,0.004347826086956497
0.0,400,309,learned_mean,0.3,0.005151113889370007
0.0,400,309,tis,0.3,-0.002856849893193514
0.0,400,309,tis_anchored,0.3,-0.0039052999265201116
0.0,400,309,oracle_tail,0.3,0.003333333333333355
0.0,400,309,complete_rollout,0.3,0.0058333333333333015
0.0,400,310,uniform,0.3,0.004166666666666652
0.0,400,310,learned_occupancy,0.3,0.005462653288740238
0.0,400,310,learned_mean,0.3,0.006354694987492471
0.0,400,310,tis,0.3,-0.007530461209706518
0.0,400,310,tis_anchored,0.3,0.0018330522468932853
0.0,400,310,oracle_tail,0.3,0.004166666666666652
0.0,400,310,complete_rollout,0.3,0.004999999999999949
0.0,400,311,uniform,0.3,0.004166666666666652
0.0,400,311,learned_occupancy,0.3,0.007692307692307665
0.0,400,311,learned_mean,0.3,0.0054758214656753235
0.0,400,311,tis,0.3,0.0017719407963310285
0.0,400,311,tis_anchored,0.3,0.003821490704122743
0.0,400,311,oracle_tail,0.3,0.004166666666666652
0.0,400,311,complete_rollout,0.3,-0.003333333333333355
0.0,400,312,uniform,0.3,0.0
0.0,400,312,learned_occupancy,0.3,-0.005685618729097008
0.0,400,312,learned_mean,0.3,-0.005015326467916914
0.0,400,312,tis,0.3,-0.032767064730574225
0.0,400,312,tis_anchored,0.3,-0.004686519659016342
0.0,400,312,oracle_tail,0.3,0.0
0.0,400,312,complete_rollout,0.3,0.007499999999999951
0.0,400,313,uniform,0.3,-0.004166666666666652
0.0,400,313,learned_occupancy,0.3,-0.004570791527313267
0.0,400,313,learned_mean,0.3,-0.0060263566939895985
0.0,400,313,tis,0.3,-0.011699889532062968
0.0,400,313,tis_anchored,0.3,-0.006657283387516921
0.0,400,313,oracle_tail,0.3,-0.004166666666666652
0.0,400,313,complete_rollout,0.3,-0.0025000000000000022
0.0,400,314,uniform,0.3,-0.003333333333333355
0.0,400,314,learned_occupancy,0.3,-0.0034559643255295813
0.0,400,314,learned_mean,0.3,-0.003528380104691642
0.0,400,314,tis,0.3,0.007747937581366715
0.0,400,314,tis_anchored,0.3,-0.0016004344789302127
0.0,400,314,oracle_tail,0.3,-0.003333333333333355
0.0,400,314,complete_rollout,0.3,-0.0008333333333333526
0.0,400,315,uniform,0.3,0.009166666666666656
0.0,400,315,learned_occupancy,0.3,0.007692307692307665
0.0,400,315,learned_mean,0.3,0.007799945816366172
0.0,400,315,tis,0.3,0.006146220035108896
0.0,400,315,tis_anchored,0.3,0.013656631713785894
0.0,400,315,oracle_tail,0.3,0.009166666666666656
0.0,400,315,complete_rollout,0.3,-0.004166666666666707
0.0,400,316,uniform,0.3,0.0
0.0,400,316,learned_occupancy,0.3,0.003232998885172811
0.0,400,316,learned_mean,0.3,0.003154871273687021
0.0,400,316,tis,0.3,0.0022687515087069787
0.0,400,316,tis_anchored,0.3,-1.2971138819595218e-05
0.0,400,316,oracle_tail,0.3,0.0
0.0,400,316,complete_rollout,0.3,-0.0025000000000000022
0.0,400,317,uniform,0.3,-0.0016666666666666496
0.0,400,317,learned_occupancy,0.3,-0.00011148272017835748
0.0,400,317,learned_mean,0.3,-0.000584760221609526
0.0,400,317,tis,0.3,0.011923307044240217
0.0,400,317,tis_anchored,0.3,0.0007232963747075272
0.0,400,317,oracle_tail,0.3,-0.0016666666666666496
0.0,400,317,complete_rollout,0.3,-0.005833333333333357
0.0,400,318,uniform,0.3,-0.0050000000000000044
0.0,400,318,learned_occupancy,0.3,-0.00680044593088075
0.0,400,318,learned_mean,0.3,-0.00668993889517866
0.0,400,318,tis,0.3,-0.0314189635774037
0.0,400,318,tis_anchored,0.3,0.0032837993096749285
0.0,400,318,oracle_tail,0.3,-0.0050000000000000044
0.0,400,318,complete_rollout,0.3,0.009166666666666656
0.0,400,319,uniform,0.3,0.00833333333333336
0.0,400,319,learned_occupancy,0.3,0.009921962095875148
0.0,400,319,learned_mean,0.3,0.00963272696705425
0.0,400,319,tis,0.3,-0.0019519284243996182
0.0,400,319,tis_anchored,0.3,0.005449107046876345
0.0,400,319,oracle_tail,0.3,0.00833333333333336
0.0,400,319,complete_rollout,0.3,-0.003333333333333355
0.0,400,320,uniform,0.3,-0.006666666666666654
0.0,400,320,learned_occupancy,0.3,-0.007915273132664435
0.0,400,320,learned_mean,0.3,-0.009165182041856401
0.0,400,320,tis,0.3,-0.02306029469576304
0.0,400,320,tis_anchored,0.3,-0.013657234283085351
0.0,400,320,oracle_tail,0.3,-0.006666666666666654
0.0,400,320,complete_rollout,0.3,0.0008333333333332971
0.0,400,321,uniform,0.3,0.0008333333333332971
0.0,400,321,learned_occupancy,0.3,0.0021181716833890696
0.0,400,321,learned_mean,0.3,0.0030788353153346493
0.0,400,321,tis,0.3,-0.00903305236909463
0.0,400,321,tis_anchored,0.3,0.006788217222383597
0.0,400,321,oracle_tail,0.3,0.0008333333333332971
0.0,400,321,complete_rollout,0.3,-0.005833333333333357
0.0,400,322,uniform,0.3,-0.004166666666666652
0.0,400,322,learned_occupancy,0.3,-0.009030100334448177
0.0,400,322,learned_mean,0.3,-0.008960110875315175
0.0,400,322,tis,0.3,0.0015967806871787782
0.0,400,322,tis_anchored,0.3,-0.008434980965124406
0.0,400,322,oracle_tail,0.3,-0.004166666666666652
0.0,400,322,complete_rollout,0.3,0.0033333333333332993
0.0,400,323,uniform,0.3,0.009166666666666656
0.0,400,323,learned_occupancy,0.3,0.006577480490523979
0.0,400,323,learned_mean,0.3,0.006511529797070481
0.0,400,323,tis,0.3,0.001671064156218538
0.0,400,323,tis_anchored,0.3,0.0009405445552250757
0.0,400,323,oracle_tail,0.3,0.009166666666666656
0.0,400,323,complete_rollout,0.3,-0.0025000000000000022
0.0,400,324,uniform,0.3,-0.0016666666666666496
0.0,400,324,learned_occupancy,0.3,-0.0012263099219620988
0.0,400,324,learned_mean,0.3,-0.0013881467497426914
0.0,400,324,tis,0.3,0.005660905194087351
0.0,400,324,tis_anchored,0.3,-0.00022780867166366514
0.0,400,324,oracle_tail,0.3,-0.0016666666666666496
0.0,400,324,complete_rollout,0.3,0.0008333333333332971
0.0,400,325,uniform,0.3,0.004166666666666652
0.0,400,325,learned_occupancy,0.3,0.005462653288740238
0.0,400,325,learned_mean,0.3,0.005462804570514124
0.0,400,325,tis,0.3,0.012591268019281898
0.0,400,325,tis_anchored,0.3,0.008132807816080667
0.0,400,325,oracle_tail,0.3,0.004166666666666652
0.0,400,325,complete_rollout,0.3,-0.0025000000000000022
0.0,400,326,uniform,0.3,0.0050000000000000044
0.0,400,326,learned_occupancy,0.3,0.003232998885172811
0.0,400,326,learned_mean,0.3,0.0031244087095047
0.0,400,326,tis,0.3,0.007370991581517883
0.0,400,326,tis_anchored,0.3,5.300913904349169e-05
0.0,400,326,oracle_tail,0.3,0.0050000000000000044
0.0,400,326,complete_rollout,0.3,0.0033333333333332993
0.0,400,327,uniform,0.3,-0.004166666666666652
0.0,400,327,learned_occupancy,0.3,-0.005685618729097008
0.0,400,327,learned_mean,0.3,-0.006892235290339943
0.0,400,327,tis,0.3,-0.005671512678913249
0.0,400,327,tis_anchored,0.3,-0.0032547200085158434
0.0,400,327,oracle_tail,0.3,-0.004166666666666652
0.0,400,327,complete_rollout,0.3,-0.0016666666666667052
0.0,400,328,uniform,0.3,0.008333333333333304
0.0,400,328,learned_occupancy,0.3,-0.00011148272017835748
0.0,400,328,learned_mean,0.3,0.001166430337271318
0.0,400,328,tis,0.3,0.008445245161772752
0.0,400,328,tis_anchored,0.3,0.00721676195096238
0.0,400,328,oracle_tail,0.3,0.008333333333333304
0.0,400,328,complete_rollout,0.3,-0.0016666666666667052
0.0,400,329,uniform,0.3,-0.003333333333333355
0.0,400,329,learned_occupancy,0.3,-0.0012263099219620988
0.0,400,329,learned_mean,0.3,0.0012019652183099527
0.0,400,329,tis,0.3,-0.007973630316401359
0.0,400,329,tis_anchored,0.3,0.002836617308021483
0.0,400,329,oracle_tail,0.3,-0.003333333333333355
0.0,400,329,complete_rollout,0.3,0.008333333333333304
0.0,400,330,uniform,0.3,0.0
0.0,400,330,learned_occupancy,0.3,0.003232998885172811
0.0,400,330,learned_mean,0.3,0.0045117336332515245
0.0,400,330,tis,0.3,0.005494065224715794
0.0,400,330,tis_anchored,0.3,0.003948657413285261
0.0,400,330,oracle_tail,0.3,0.0
0.0,400,330,complete_rollout,0.3,-0.003333333333333355
0.0,400,331,uniform,0.3,-0.0008333333333333526
0.0,400,331,learned_occupancy,0.3,-0.00234113712374584
0.0,400,331,learned_mean,0.3,-0.0034086058003613418
0.0,400,331,tis,0.3,0.005367310285343041
0.0,400,331,tis_anchored,0.3,0.0018708702485198958
0.0,400,331,oracle_tail,0.3,-0.0008333333333333526
0.0,400,331,complete_rollout,0.3,0.0016666666666666496
0.0,400,332,uniform,0.3,-0.0025000000000000022
0.0,400,332,learned_occupancy,0.3,-0.003455964325529526
0.0,400,332,learned_mean,0.3,-0.0031555433667632693
0.0,400,332,tis,0.3,-0.00878632203204549
0.0,400,332,tis_anchored,0.3,-0.007164738585310693
0.0,400,332,oracle_tail,0.3,-0.0025000000000000022
0.0,400,332,complete_rollout,0.3,-0.0050000000000000044
0.0,400,333,uniform,0.3,0.0
0.0,400,333,learned_occupancy,0.3,-0.00011148272017835748
0.0,400,333,learned_mean,0.3,-3.114443885959828e-05
0.0,400,333,tis,0.3,-0.02869075369075369
0.0,400,333,tis_anchored,0.3,-0.008432186924551499
0.0,400,333,oracle_tail,0.3,0.0
0.0,400,333,complete_rollout,0.3,-0.004166666666666707
0.0,400,334,uniform,0.3,0.003333333333333355
0.0,400,334,learned_occupancy,0.3,0.003232998885172811
0.0,400,334,learned_mean,0.3,0.0034481091977581757
0.0,400,334,tis,0.3,0.010030104085882063
0.0,400,334,tis_anchored,0.3,0.007116943006905074
0.0,400,334,oracle_tail,0.3,0.003333333333333355
0.0,400,334,complete_rollout,0.3,0.0008333333333332971
0.0,400,335,uniform,0.3,-0.006666666666666654
0.0,400,335,learned_occupancy,0.3,0.005462653288740238
0.0,400,335,learned_mean,0.3,0.005493647095473453
0.0,400,335,tis,0.3,0.000797230339219912
0.0,400,335,tis_anchored,0.3,0.003328277915127076
0.0,400,335,oracle_tail,0.3,-0.006666666666666654
0.0,400,335,complete_rollout,0.3,-0.0016666666666667052
0.0,400,336,uniform,0.3,-0.0025000000000000022
0.0,400,336,learned_occupancy,0.3,-0.003455964325529526
0.0,400,336,learned_mean,0.3,-0.0014259143181772904
0.0,400,336,tis,0.3,-0.0036122299599959384
0.0,400,336,tis_anchored,0.3,-0.009273413395826047
0.0,400,336,oracle_tail,0.3,-0.0025000000000000022
0.0,400,336,complete_rollout,0.3,-0.010833333333333361
0.0,400,337,uniform,0.3,-0.007500000000000007
0.0,400,337,learned_occupancy,0.3,-0.007915273132664435
0.0,400,337,learned_mean,0.3,-0.007665518127803694
0.0,400,337,tis,0.3,-0.019128956850045564
0.0,400,337,tis_anchored,0.3,-0.009807029087988084
0.0,400,337,oracle_tail,0.3,-0.007500000000000007
0.0,400,337,complete_rollout,0.3,0.011666666666666659
0.0,400,338,uniform,0.3,-0.011666666666666659
0.0,400,338,learned_occupancy,0.3,-0.013489409141583086
0.0,400,338,learned_mean,0.3,-0.013497804735894181
0.0,400,338,tis,0.3,-0.0064639672178987695
0.0,400,338,tis_anchored,0.3,-0.009262243318755692
0.0,400,338,oracle_tail,0.3,-0.011666666666666659
0.0,400,338,complete_rollout,0.3,0.004166666666666652
0.0,400,339,uniform,0.3,0.010000000000000009
0.0,400,339,learned_occupancy,0.3,0.007692307692307665
0.0,400,339,learned_mean,0.3,0.007786638881613128
0.0,400,339,tis,0.3,0.007394672300332694
0.0,400,339,tis_anchored,0.3,0.00663288972838838
0.0,400,339,oracle_tail,0.3,0.010000000000000009
0.0,400,339,complete_rollout,0.3,-0.004166666666666707
0.0,400,340,uniform,0.3,0.0008333333333332971
0.0,400,340,learned_occupancy,0.3,0.0010033444816053283
0.0,400,340,learned_mean,0.3,0.0011344341041522599
0.0,400,340,tis,0.3,0.008171971586944826
0.0,400,340,tis_anchored,0.3,0.0011438309640693922
0.0,400,340,oracle_tail,0.3,0.0008333333333332971
0.0,400,340,complete_rollout,0.3,-0.007500000000000007
0.0,400,341,uniform,0.3,-0.0050000000000000044
0.0,400,341,learned_occupancy,0.3,-0.005685618729097008
0.0,400,341,learned_mean,0.3,-0.006724807003621269
0.0,400,341,tis,0.3,-0.003245011253344976
0.0,400,341,tis_anchored,0.3,-0.007473259706973268
0.0,400,341,oracle_tail,0.3,-0.0050000000000000044
0.0,400,341,complete_rollout,0.3,-0.0050000000000000044
0.0,400,342,uniform,0.3,0.0050000000000000044
0.0,400,342,learned_occupancy,0.3,0.006577480490523979
0.0,400,342,learned_mean,0.3,0.006489373797905984
0.0,400,342,tis,0.3,0.012225768726863429
0.0,400,342,tis_anchored,0.3,0.006149171253720054
0.0,400,342,oracle_tail,0.3,0.0050000000000000044
0.0,400,342,complete_rollout,0.3,-0.0016666666666667052
0.0,400,343,uniform,0.3,0.010833333333333306
0.0,400,343,learned_occupancy,0.3,0.008807134894091406
0.0,400,343,learned_mean,0.3,0.008767284372292683
0.0,400,343,tis,0.3,0.01980072776258185
0.0,400,343,tis_anchored,0.3,0.01424155512082187
0.0,400,343,oracle_tail,0.3,0.010833333333333306
0.0,400,343,complete_rollout,0.3,-0.0016666666666667052
0.0,400,344,uniform,0.3,-0.0016666666666666496
0.0,400,344,learned_occupancy,0.3,-0.005685618729097008
0.0,400,344,learned_mean,0.3,-0.005460018549328205
0.0,400,344,tis,0.3,0.012457017826374872
0.0,400,344,tis_anchored,0.3,-0.0033968354039041193
0.0,400,344,oracle_tail,0.3,-0.0016666666666666496
0.0,400,344,complete_rollout,0.3,0.0025000000000000022
0.0,400,345,uniform,0.3,0.0016666666666666496
0.0,400,345,learned_occupancy,0.3,0.003232998885172811
0.0,400,345,learned_mean,0.3,0.004160670077819506
0.0,400,345,tis,0.3,0.00012630360731624712
0.0,400,345,tis_anchored,0.3,0.005249909738685943
0.0,400,345,oracle_tail,0.3,0.0016666666666666496
0.0,400,345,complete_rollout,0.3,0.0016666666666666496
0.0,400,346,uniform,0.3,-0.004166666666666652
0.0,400,346,learned_occupancy,0.3,-0.0012263099219620988
0.0,400,346,learned_mean,0.3,-0.001325431546284228
0.0,400,346,tis,0.3,-0.019301271049149582
0.0,400,346,tis_anchored,0.3,-0.0007736209971334618
0.0,400,346,oracle_tail,0.3,-0.004166666666666652
0.0,400,346,complete_rollout,0.3,0.0033333333333332993
0.0,400,347,uniform,0.3,0.0025000000000000022
0.0,400,347,learned_occupancy,0.3,0.0010033444816053283
0.0,400,347,learned_mean,0.3,0.0019279020810194503
0.0,400,347,tis,0.3,-0.0015572735596332543
0.0,400,347,tis_anchored,0.3,0.0015540323509029563
0.0,400,347,oracle_tail,0.3,0.0025000000000000022
0.0,400,347,complete_rollout,0.3,-0.012500000000000011
0.0,400,348,uniform,0.3,0.003333333333333355
0.0,400,348,learned_occupancy,0.3,0.007692307692307665
0.0,400,348,learned_mean,0.3,0.006346964234096086
0.0,400,348,tis,0.3,0.012310107586646912
0.0,400,348,tis_anchored,0.3,0.008120933204346925
0.0,400,348,oracle_tail,0.3,0.003333333333333355
0.0,400,348,complete_rollout,0.3,0.0033333333333332993
0.0,400,349,uniform,0.3,0.003333333333333355
0.0,400,349,learned_occupancy,0.3,0.007692307692307665
0.0,400,349,learned_mean,0.3,0.008721603209548678
0.0,400,349,tis,0.3,0.010247291705313133
0.0,400,349,tis_anchored,0.3,0.0038326446423029292
0.0,400,349,oracle_tail,0.3,0.003333333333333355
0.0,400,349,complete_rollout,0.3,-0.0050000000000000044
0.0,400,350,uniform,0.3,0.0008333333333333526
0.0,400,350,learned_occupancy,0.3,0.0010033444816053283
0.0,400,350,learned_mean,0.3,-0.00011517805261029856
0.0,400,350,tis,0.3,0.00649540076817029
0.0,400,350,tis_anchored,0.3,-0.0004607955017743026
0.0,400,350,oracle_tail,0.3,0.0008333333333333526
0.0,400,350,complete_rollout,0.3,0.004166666666666652
0.0,400,351,uniform,0.3,-0.007500000000000007
0.0,400,351,learned_occupancy,0.3,-0.010144927536231918
0.0,400,351,learned_mean,0.3,-0.01045063824540321
0.0,400,351,tis,0.3,-0.010819262038774258
0.0,400,351,tis_anchored,0.3,-0.015119960259767362
0.0,400,351,oracle_tail,0.3,-0.007500000000000007
0.0,400,351,complete_rollout,0.3,-0.003333333333333355
0.0,400,352,uniform,0.3,0.003333333333333355
0.0,400,352,learned_occupancy,0.3,0.005462653288740238
0.0,400,352,learned_mean,0.3,0.005484310927686031
0.0,400,352,tis,0.3,-0.02841478712686657
0.0,400,352,tis_anchored,0.3,-0.00217467590425674
0.0,400,352,oracle_tail,0.3,0.003333333333333355
0.0,400,352,complete_rollout,0.3,-0.010833333333333361
0.0,400,353,uniform,0.3,-0.0025000000000000022
0.0,400,353,learned_occupancy,0.3,-0.003455964325529526
0.0,400,353,learned_mean,0.3,-0.00573026622061934
0.0,400,353,tis,0.3,0.009550816085056313
0.0,400,353,tis_anchored,0.3,-0.004391765145091764
0.0,400,353,oracle_tail,0.3,-0.0025000000000000022
0.0,400,353,complete_rollout,0.3,-0.0050000000000000044
0.0,400,354,uniform,0.3,0.008333333333333304
0.0,400,354,learned_occupancy,0.3,0.006577480490523979
0.0,400,354,learned_mean,0.3,0.00770926310491532
0.0,400,354,tis,0.3,0.004517601342806543
0.0,400,354,tis_anchored,0.3,0.01121551902555279
0.0,400,354,oracle_tail,0.3,0.008333333333333304
0.0,400,354,complete_rollout,0.3,-0.00833333333333336
0.0,400,355,uniform,0.3,0.011666666666666659
0.0,400,355,learned_occupancy,0.3,0.016610925306577484
0.0,400,355,learned_mean,0.3,0.0157595286947525
0.0,400,355,tis,0.3,0.014801621529450248
0.0,400,355,tis_anchored,0.3,0.013196746100839596
0.0,400,355,oracle_tail,0.3,0.011666666666666659
0.0,400,355,complete_rollout,0.3,-0.0008333333333333526
0.0,400,356,uniform,0.3,0.0008333333333332971
0.0,400,356,learned_occupancy,0.3,0.004347826086956497
0.0,400,356,learned_mean,0.3,0.005163011419343944
0.0,400,356,tis,0.3,0.006762748265359109
0.0,400,356,tis_anchored,0.3,0.006269605044618265
0.0,400,356,oracle_tail,0.3,0.0008333333333332971
0.0,400,356,complete_rollout,0.3,-0.009166666666666712
0.0,400,357,uniform,0.3,0.0050000000000000044
0.0,400,357,learned_occupancy,0.3,0.007692307692307665
0.0,400,357,learned_mean,0.3,0.006515348399371568
0.0,400,357,tis,0.3,0.001212093433287098
0.0,400,357,tis_anchored,0.3,0.007367719109044268
0.0,400,357,oracle_tail,0.3,0.0050000000000000044
0.0,400,357,complete_rollout,0.3,-0.00666666666666671
0.0,400,358,uniform,0.3,0.010000000000000009
0.0,400,358,learned_occupancy,0.3,0.005462653288740238
0.0,400,358,learned_mean,0.3,0.005435886802017342
0.0,400,358,tis,0.3,0.008291901852238381
0.0,400,358,tis_anchored,0.3,0.0044470606521359035
0.0,400,358,oracle_tail,0.3,0.010000000000000009
0.0,400,358,complete_rollout,0.3,0.004999999999999949
0.0,400,359,uniform,0.3,0.0025000000000000022
0.0,400,359,learned_occupancy,0.3,0.0021181716833890696
0.0,400,359,learned_mean,0.3,0.0010368588374812249
0.0,400,359,tis,0.3,-0.010003777683335713
0.0,400,359,tis_anchored,0.3,-0.0027933727502285066
0.0,400,359,oracle_tail,0.3,0.0025000000000000022
0.0,400,359,complete_rollout,0.3,0.0025000000000000022
0.0,400,360,uniform,0.3,-0.010000000000000009
0.0,400,360,learned_occupancy,0.3,-0.00680044593088075
0.0,400,360,learned_mean,0.3,-0.0067591782919721455
0.0,400,360,tis,0.3,0.0030916909402039505
0.0,400,360,tis_anchored,0.3,-0.004754548402945147
0.0,400,360,oracle_tail,0.3,-0.010000000000000009
0.0,400,360,complete_rollout,0.3,0.0016666666666666496
0.0,400,361,uniform,0.3,0.003333333333333355
0.0,400,361,learned_occupancy,0.3,-0.0034559643255295813
0.0,400,361,learned_mean,0.3,-0.0032436645338348447
